comparator,task,budget,seed,metric,full,comparator_value,delta,delta_pct
dense_reward,bi_cvrp,100,2029,hv_final,18651.52617134129,18080.900810337163,570.6253610041276,3.155956481315858
dense_reward,bi_cvrp,200,2025,aubc,16281.627803444408,15904.607734908128,377.0200685362797,2.3705084389398667
dense_reward,bi_cvrp,200,2026,aubc,15475.863730195835,16811.52982289634,-1335.666092700505,-7.944940804146238
dense_reward,bi_cvrp,200,2027,aubc,16401.447816879467,17303.211583223456,-901.7637663439891,-5.211539846269375
dense_reward,bi_cvrp,200,2028,aubc,14278.701887727382,21074.612408577526,-6795.910520850144,-32.24690632072624
dense_reward,bi_cvrp,200,2029,aubc,16098.179226259928,13014.629166285698,3083.55005997423,23.69295367986468
dense_reward,bi_cvrp,200,2025,hv_final,23355.061311467292,18076.75657911258,5278.304732354711,29.199401503551314
dense_reward,bi_cvrp,200,2026,hv_final,21490.572812608785,18480.384255588197,3010.1885570205886,16.28856042920401
dense_reward,bi_cvrp,200,2027,hv_final,17731.378121000052,23664.697411482968,-5933.319290482916,-25.072449426730703
dense_reward,bi_cvrp,200,2028,hv_final,15977.595011048308,23746.1147577635,-7768.51974671519,-32.714908632265285
dense_reward,bi_cvrp,200,2029,hv_final,19301.556572451325,14582.299231803338,4719.257340647988,32.36291661300914
dense_reward,bi_kp,25,2025,aubc,1195.390074893465,24962.3923585594,-23767.002283665934,-95.21123593555096
dense_reward,bi_kp,25,2026,aubc,31051.104865835445,25865.050693087964,5186.054172747481,20.05043111759055
dense_reward,bi_kp,25,2027,aubc,24689.802685460574,26487.92721462508,-1798.1245291645064,-6.788468250440105
dense_reward,bi_kp,25,2028,aubc,26495.61225925405,23899.723007233642,2595.8892520204063,10.861587187578348
dense_reward,bi_kp,25,2029,aubc,33090.31622221644,5195.77219738122,27894.544024835217,536.8700351969753
dense_reward,bi_kp,25,2025,hv_final,13437.249410821145,31202.99044819925,-17765.741037378102,-56.93602049736673
dense_reward,bi_kp,25,2026,hv_final,36965.60103075648,32331.313366359955,4634.287664396525,14.333743921514808
dense_reward,bi_kp,25,2027,hv_final,28056.593960750648,31533.246684077472,-3476.6527233268243,-11.025356057238278
dense_reward,bi_kp,25,2028,hv_final,28799.57854266745,26555.247785815158,2244.3307568522905,8.451552683500573
dense_reward,bi_kp,25,2029,hv_final,36767.01802468493,6836.54236497529,29930.475659709635,437.80136305522353
dense_reward,bi_kp,50,2025,aubc,30250.70023540865,28396.632557432615,1854.067677976036,6.529181494411906
dense_reward,bi_kp,50,2026,aubc,34539.384433736785,10341.829664563904,24197.55476917288,233.97750256983417
dense_reward,bi_kp,50,2027,aubc,25906.364408497604,12853.050914261157,13053.313494236447,101.55809372662708
dense_reward,bi_kp,50,2028,aubc,28490.691990880394,26737.64187495004,1753.050115930353,6.556487382579346
dense_reward,bi_kp,50,2029,aubc,33788.26416035615,30914.999977615862,2873.2641827402877,9.294077906584786
dense_reward,bi_kp,50,2025,hv_final,36520.044364833804,37363.99020714818,-843.9458423143733,-2.2587144403889647
dense_reward,bi_kp,50,2026,hv_final,37139.1230470288,13430.947616316758,23708.175430712043,176.51900750405622
dense_reward,bi_kp,50,2027,hv_final,31983.165936416797,31403.547186005708,579.6187504110894,1.845711081547452
dense_reward,bi_kp,50,2028,hv_final,33470.948829332636,37003.31658090265,-3532.367751570011,-9.546084183689253
dense_reward,bi_kp,50,2029,hv_final,37542.51573372906,37246.98792483839,295.5278088906707,0.7934274027393107
dense_reward,bi_kp,100,2025,aubc,26375.912708105887,15066.292347703287,11309.6203604026,75.065716895681
dense_reward,bi_kp,100,2026,aubc,36003.19584744661,35875.23694568177,127.95890176483954,0.35667750977805834
dense_reward,bi_kp,100,2027,aubc,33764.92344563623,30736.01456507377,3028.9088805624633,9.854592156539056
dense_reward,bi_kp,100,2028,aubc,33054.50227867011,36919.18154515437,-3864.679266484265,-10.467944046260968
dense_reward,bi_kp,100,2029,aubc,15753.49169249577,32045.739283709023,-16292.247591213252,-50.84060457140298
dense_reward,bi_kp,100,2025,hv_final,29551.883393316413,29826.45383224025,-274.5704389238381,-0.9205601191082491
dense_reward,bi_kp,100,2026,hv_final,40003.550941607355,39207.9092302533,795.641711354052,2.0292888016077315
dense_reward,bi_kp,100,2027,hv_final,37517.056269632165,37616.48568064467,-99.42941101250472,-0.26432403031116936
dense_reward,bi_kp,100,2028,hv_final,36727.224754077884,38862.29636332039,-2135.0716092425064,-5.493940937719943
dense_reward,bi_kp,100,2029,hv_final,34841.445736601054,38659.86527392178,-3818.419537320726,-9.876960279777435
dense_reward,bi_kp,200,2025,aubc,16042.749254853217,36903.892161316646,-20861.14290646343,-56.528300091691875
dense_reward,bi_kp,200,2026,aubc,18023.10944601504,33124.19621956897,-15101.086773553929,-45.58929271356198
dense_reward,bi_kp,200,2027,aubc,31455.638299498092,33939.442280719806,-2483.803981221714,-7.3183405922751525
dense_reward,bi_kp,200,2028,aubc,18668.551453004176,27588.251796586337,-8919.70034358216,-32.33151708687046
dense_reward,bi_kp,200,2029,aubc,36755.36699575912,30420.084528823016,6335.282466936103,20.82598574285166
dense_reward,bi_kp,200,2025,hv_final,16931.661482694693,39824.474946096256,-22892.813463401562,-57.4842819507043
dense_reward,bi_kp,200,2026,hv_final,23789.178926416105,39979.906847219914,-16190.727920803809,-40.49716269393876
dense_reward,bi_kp,200,2027,hv_final,37673.70547047862,38165.232668283104,-491.5271978044839,-1.2878925751000692
dense_reward,bi_kp,200,2028,hv_final,32820.136617507604,32069.005654720364,751.1309627872397,2.3422334040365866
dense_reward,bi_kp,200,2029,hv_final,39662.5756558806,33168.60060032412,6493.975055556482,19.578682663787216
hybrid_reward,bi_tsp,25,2025,aubc,13024.238918151717,12557.741945931783,466.49697221993483,3.714815722671072
hybrid_reward,bi_tsp,25,2026,aubc,13123.326645104798,12895.581480476088,227.74516462870997,1.7660713087929825
hybrid_reward,bi_tsp,25,2027,aubc,11833.354468949772,12389.347404389126,-555.9929354393535,-4.487669263696525
hybrid_reward,bi_tsp,25,2028,aubc,12385.274436273967,12043.926213965915,341.34822230805185,2.8341939019207008
hybrid_reward,bi_tsp,25,2029,aubc,11775.518020234107,10838.920015204958,936.5980050291491,8.64106390410926
hybrid_reward,bi_tsp,25,2025,hv_final,14536.88709305557,14270.161302195207,266.7257908603624,1.8691154585570802
hybrid_reward,bi_tsp,25,2026,hv_final,15263.779217934301,15008.916099904145,254.86311803015633,1.6980781045993432
hybrid_reward,bi_tsp,25,2027,hv_final,14273.1958389995,14156.779336612526,116.41650238697366,0.8223374795840455
hybrid_reward,bi_tsp,25,2028,hv_final,14413.461889953944,14340.888220452813,72.57366950113101,0.50606118941523
hybrid_reward,bi_tsp,25,2029,hv_final,15100.280207372994,14647.18920973643,453.09099763656377,3.09336481661191
hybrid_reward,bi_tsp,50,2025,aubc,12834.430162921422,11254.515116628785,1579.9150462926373,14.038055215353351
hybrid_reward,bi_tsp,50,2026,aubc,12789.328508037073,12329.496272915392,459.83223512168115,3.7295297791833493
hybrid_reward,bi_tsp,50,2027,aubc,12810.097187996642,13670.03014470003,-859.9329567033874,-6.290644187326755
hybrid_reward,bi_tsp,50,2028,aubc,13113.357908658963,12792.610038130135,320.74787052882857,2.507290299421272
hybrid_reward,bi_tsp,50,2029,aubc,13110.536483267988,14209.776664694242,-1099.240181426254,-7.7358019577987935
hybrid_reward,bi_tsp,50,2025,hv_final,15101.115225139625,14478.315550129413,622.799675010212,4.301603130929443
hybrid_reward,bi_tsp,50,2026,hv_final,14695.422101762046,14367.419851876424,328.0022498856215,2.2829586193430895
hybrid_reward,bi_tsp,50,2027,hv_final,14280.921487786007,14897.685198019086,-616.7637102330791,-4.139996932644873
hybrid_reward,bi_tsp,50,2028,hv_final,14904.401318350609,15066.262338956425,-161.86102060581652,-1.07432763989046
hybrid_reward,bi_tsp,50,2029,hv_final,15069.90423488014,15297.860004740567,-227.9557698604276,-1.4901154134616679
hybrid_reward,bi_tsp,100,2025,aubc,13918.09759149614,13102.354311724532,815.7432797716083,6.225929022860011
hybrid_reward,bi_tsp,100,2026,aubc,14117.248139808182,13362.22897208674,755.0191677214425,5.650398367657461
hybrid_reward,bi_tsp,100,2027,aubc,14252.99935548939,13871.605858235593,381.39349725379725,2.749454541540075
hybrid_reward,bi_tsp,100,2028,aubc,13864.553711480794,14384.019688599019,-519.465977118225,-3.6114103593028357
hybrid_reward,bi_tsp,100,2029,aubc,13997.771114406823,14256.981287053412,-259.21017264658803,-1.8181280274385592
hybrid_reward,bi_tsp,100,2025,hv_final,14968.25389571526,15026.76690572185,-58.513010006590775,-0.38939187899633687
hybrid_reward,bi_tsp,100,2026,hv_final,14946.857918219399,14086.296129674738,860.5617885446609,6.109212674663067
hybrid_reward,bi_tsp,100,2027,hv_final,15014.01187066634,15077.136439509914,-63.1245688435738,-0.4186774398230897
hybrid_reward,bi_tsp,100,2028,hv_final,15137.157173000645,15144.28598678801,-7.128813787365289,-0.04707263051941801
hybrid_reward,bi_tsp,100,2029,hv_final,15051.7927770676,15447.150374505738,-395.3575974381383,-2.5594209148804836
hybrid_reward,bi_tsp,200,2025,aubc,14380.437637309426,13945.275500678918,435.16213663050803,3.120498670745686
hybrid_reward,bi_tsp,200,2026,aubc,14592.658812191205,13904.3761676527,688.2826445385053,4.9501152460168285
hybrid_reward,bi_tsp,200,2027,aubc,13989.500831149868,14285.21312280993,-295.71229166006196,-2.0700586621832273
hybrid_reward,bi_tsp,200,2028,aubc,14113.315819659387,14455.592404197065,-342.276584537678,-2.3677797143637047
hybrid_reward,bi_tsp,200,2029,aubc,14583.396091965678,14429.413110457303,153.98298150837581,1.067146531391372
hybrid_reward,bi_tsp,200,2025,hv_final,15101.350558915781,14956.66861527939,144.68194363639122,0.967340705059061
hybrid_reward,bi_tsp,200,2026,hv_final,15377.813820348845,14757.212049620752,620.6017707280935,4.205413384596879
hybrid_reward,bi_tsp,200,2027,hv_final,15183.61359870662,15195.778872042887,-12.165273336266182,-0.08005692527316421
hybrid_reward,bi_tsp,200,2028,hv_final,15143.162618048673,15230.747565686574,-87.58494763790077,-0.5750535044991567
hybrid_reward,bi_tsp,200,2029,hv_final,15186.557480906975,15126.592847119424,59.964633787551065,0.39641864095634194
hybrid_reward,tri_tsp,25,2025,aubc,115479.60804093242,152905.13810224255,-37425.53006131013,-24.476306372572598
hybrid_reward,tri_tsp,25,2026,aubc,149119.5999347522,144931.8119941971,4187.7879405550775,2.8894884310994184
hybrid_reward,tri_tsp,25,2027,aubc,161070.49968497525,157467.59329455753,3602.9063904177165,2.2880303909123434
hybrid_reward,tri_tsp,25,2028,aubc,144667.47474195415,166261.02558964447,-21593.55084769032,-12.98774067530789
hybrid_reward,tri_tsp,25,2029,aubc,151913.61187140917,165524.00130610683,-13610.38943469766,-8.222607795426418
hybrid_reward,tri_tsp,25,2025,hv_final,206213.5857873793,206628.56500303047,-414.9792156511685,-0.2008334208995155
hybrid_reward,tri_tsp,25,2026,hv_final,207110.5554649336,207045.44570599587,65.10975893773139,0.03144708579110311
hybrid_reward,tri_tsp,25,2027,hv_final,207479.51920738546,207221.27151269923,258.2476946862298,0.12462412415532587
hybrid_reward,tri_tsp,25,2028,hv_final,207863.60889236676,207826.28198705558,37.326905311172595,0.0179606279601785
hybrid_reward,tri_tsp,25,2029,hv_final,205288.66469109347,206905.00163263353,-1616.3369415400666,-0.7811976166772094
hybrid_reward,tri_tsp,50,2025,aubc,158972.99212707314,155473.3809673356,3499.611159737542,2.250939124088891
hybrid_reward,tri_tsp,50,2026,aubc,147290.9463269837,149680.19725428114,-2389.2509272974276,-1.5962371583720603
hybrid_reward,tri_tsp,50,2027,aubc,164612.5514833141,176097.8393804083,-11485.287897094182,-6.52210608460877
hybrid_reward,tri_tsp,50,2028,aubc,155685.0948226461,167590.29372417074,-11905.19890152465,-7.103752035376754
hybrid_reward,tri_tsp,50,2029,aubc,178223.03044801342,170140.32322913996,8082.70721887346,4.750612356594575
hybrid_reward,tri_tsp,50,2025,hv_final,206458.43133386123,207297.8412897808,-839.4099559195747,-0.40492942458872916
hybrid_reward,tri_tsp,50,2026,hv_final,207452.03708025874,207889.16285316827,-437.1257729095232,-0.21026866764491947
hybrid_reward,tri_tsp,50,2027,hv_final,208394.09539483703,207173.9286828333,1220.166712003731,0.5889576549333642
hybrid_reward,tri_tsp,50,2028,hv_final,208159.94563120895,206902.44975234175,1257.4958788671938,0.6077723489366083
hybrid_reward,tri_tsp,50,2029,hv_final,207236.0819162947,207511.9351440576,-275.85322776291287,-0.13293366840390064
hybrid_reward,tri_tsp,100,2025,aubc,166479.00382380327,178976.90556760185,-12497.901743798575,-6.9829689501911485
hybrid_reward,tri_tsp,100,2026,aubc,178803.26376682252,181574.51661465023,-2771.252847827709,-1.5262344625755264
hybrid_reward,tri_tsp,100,2027,aubc,178851.2959458734,171448.42861392512,7402.867331948277,4.317839126200673
hybrid_reward,tri_tsp,100,2028,aubc,184921.41211274077,179274.7210685145,5646.69104422626,3.1497419215441136
hybrid_reward,tri_tsp,100,2029,aubc,189869.62446882567,179332.8078416522,10536.81662717348,5.875565521997128
hybrid_reward,tri_tsp,100,2025,hv_final,208098.75477975412,207662.69332238895,436.0614573651692,0.2099854578540894
hybrid_reward,tri_tsp,100,2026,hv_final,207919.04646288863,207513.733273886,405.31318900262704,0.1953187302874415
hybrid_reward,tri_tsp,100,2027,hv_final,207966.62319287602,207085.08216090378,881.5410319722432,0.42569026352525796
hybrid_reward,tri_tsp,100,2028,hv_final,206983.84350450954,207254.01279597057,-270.1692914610321,-0.13035660338552857
hybrid_reward,tri_tsp,100,2029,hv_final,208670.78134267608,206129.6641858071,2541.117156868975,1.232776062051122
hybrid_reward,tri_tsp,200,2025,aubc,184462.18781133674,189305.49467424452,-4843.306862907775,-2.5584607944117543
hybrid_reward,tri_tsp,200,2026,aubc,189091.12585590928,184034.90102583967,5056.224830069608,2.7474271466365385
hybrid_reward,tri_tsp,200,2027,aubc,184617.01542857313,190693.49315114666,-6076.477722573531,-3.186515503052445
hybrid_reward,tri_tsp,200,2028,aubc,188780.6055979618,195292.01109840494,-6511.405500443128,-3.334189383283126
hybrid_reward,tri_tsp,200,2029,aubc,195209.79855488252,187290.54366268747,7919.254892195051,4.228326074197164
hybrid_reward,tri_tsp,200,2025,hv_final,207327.5086725669,207458.07635533653,-130.5676827696152,-0.06293690034316901
hybrid_reward,tri_tsp,200,2026,hv_final,207727.4552454591,207962.93022066934,-235.47497521023615,-0.11322930243403695
hybrid_reward,tri_tsp,200,2027,hv_final,207066.5399438513,207324.7128694393,-258.17292558800546,-0.12452588117201069
hybrid_reward,tri_tsp,200,2028,hv_final,208282.42637503313,206916.83348806784,1365.5928869652853,0.6599718659642262
hybrid_reward,tri_tsp,200,2029,hv_final,207771.11814639016,206240.00044814724,1531.117698242917,0.7423960894665793
hybrid_reward,bi_cvrp,25,2025,aubc,19286.782762465995,11816.54349513001,7470.239267335985,63.218480686968384
hybrid_reward,bi_cvrp,25,2026,aubc,13826.509200725273,11161.755342733246,2664.7538579920274,23.873967634731308
hybrid_reward,bi_cvrp,25,2027,aubc,11458.66656405157,7562.103306980759,3896.5632570708103,51.52750628880989
hybrid_reward,bi_cvrp,25,2028,aubc,13683.390241365241,8284.12454274766,5399.265698617581,65.17605657370724
hybrid_reward,bi_cvrp,25,2029,aubc,8741.613521885716,16496.582073188125,-7754.968551302409,-47.00954729226334
hybrid_reward,bi_cvrp,25,2025,hv_final,22960.455669602372,19058.941121177435,3901.514548424937,20.470783364190947
hybrid_reward,bi_cvrp,25,2026,hv_final,19203.7129532173,14306.354171282901,4897.3587819343975,34.2320532771714
hybrid_reward,bi_cvrp,25,2027,hv_final,19097.777606752614,15124.20661396152,3973.570992791094,26.27292190734154
hybrid_reward,bi_cvrp,25,2028,hv_final,18491.067893736814,14793.079540620824,3697.9883531159903,24.998096866589247
hybrid_reward,bi_cvrp,25,2029,hv_final,14569.355869809526,17931.06747085666,-3361.7116010471327,-18.747972514803813
hybrid_reward,bi_cvrp,50,2025,aubc,12933.955947996285,12355.172162882407,578.7837851138775,4.6845464999076825
hybrid_reward,bi_cvrp,50,2026,aubc,13544.34169364806,15174.40626105463,-1630.064567406569,-10.742196692006045
hybrid_reward,bi_cvrp,50,2027,aubc,15113.525001958425,12878.251784846732,2235.273217111693,17.356961600501087
hybrid_reward,bi_cvrp,50,2028,aubc,13887.587050876824,12302.046929989941,1585.5401208868825,12.888425234516475
hybrid_reward,bi_cvrp,50,2029,aubc,13989.577496981747,14497.648888272755,-508.0713912910087,-3.5045088704140914
hybrid_reward,bi_cvrp,50,2025,hv_final,15967.846849378127,15443.965203603006,523.8816457751218,3.392144691266874
hybrid_reward,bi_cvrp,50,2026,hv_final,18818.646878663556,17853.38223187508,965.264646788477,5.406620629367986
hybrid_reward,bi_cvrp,50,2027,hv_final,17174.46022949821,17171.002379795642,3.4578497025686374,0.02013772769979827
hybrid_reward,bi_cvrp,50,2028,hv_final,19290.96282816287,16852.119082178004,2438.8437459848647,14.472030099550315
hybrid_reward,bi_cvrp,50,2029,hv_final,17096.25115787379,17259.10581937233,-162.85466149853892,-0.943586899593285
hybrid_reward,bi_cvrp,100,2025,aubc,14167.71242913809,18952.026184418355,-4784.3137552802655,-25.244339094538336
hybrid_reward,bi_cvrp,100,2026,aubc,14428.463817880409,14574.005420461557,-145.54160258114825,-0.9986383178972269
hybrid_reward,bi_cvrp,100,2027,aubc,15573.858194058372,14189.644763482953,1384.213430575419,9.755095731062212
hybrid_reward,bi_cvrp,100,2028,aubc,14288.497100341723,17118.610725335024,-2830.1136249933006,-16.532379118854656
hybrid_reward,bi_cvrp,100,2029,aubc,15107.736198786446,15018.88730008534,88.84889870110601,0.5915811000233084
hybrid_reward,bi_cvrp,100,2025,hv_final,20957.553435524558,21625.243480164154,-667.6900446395957,-3.0875492581252884
hybrid_reward,bi_cvrp,100,2026,hv_final,16875.396278222703,17045.99306713158,-170.5967889088788,-1.0008028762948817
hybrid_reward,bi_cvrp,100,2027,hv_final,17208.683087357313,17217.21684597094,-8.53375861362656,-0.04956526185371235
hybrid_reward,bi_cvrp,100,2028,hv_final,20680.98919509936,19963.6022727521,717.3869223472575,3.593474326656998
hybrid_reward,bi_cvrp,100,2029,hv_final,18651.52617134129,17669.279176570984,982.2469947703066,5.559066586444228
hybrid_reward,bi_cvrp,200,2025,aubc,16281.627803444408,18824.666261925548,-2543.03845848114,-13.509075927814173
hybrid_reward,bi_cvrp,200,2026,aubc,15475.863730195835,15414.848234591,61.01549560483545,0.3958228759457727
hybrid_reward,bi_cvrp,200,2027,aubc,16401.447816879467,16221.629155638882,179.81866124058433,1.1085117253964327
hybrid_reward,bi_cvrp,200,2028,aubc,14278.701887727382,17726.31822634442,-3447.616338617039,-19.449139379057723
hybrid_reward,bi_cvrp,200,2029,aubc,16098.179226259928,15741.997069775925,356.1821564840029,2.2626236995549887
hybrid_reward,bi_cvrp,200,2025,hv_final,23355.061311467292,19877.246322911797,3477.814988555496,17.496462699396865
hybrid_reward,bi_cvrp,200,2026,hv_final,21490.572812608785,17368.8430812293,4121.729731379484,23.730594560059572
hybrid_reward,bi_cvrp,200,2027,hv_final,17731.378121000052,18248.085165757042,-516.7070447569895,-2.831568573159682
hybrid_reward,bi_cvrp,200,2028,hv_final,15977.595011048308,19536.667243075142,-3559.072232026834,-18.21739699890913
hybrid_reward,bi_cvrp,200,2029,hv_final,19301.556572451325,17596.496956797844,1705.0596156534812,9.6897673431233
hybrid_reward,bi_kp,25,2025,aubc,1195.390074893465,14109.107172051803,-12913.717097158338,-91.52752856494443
hybrid_reward,bi_kp,25,2026,aubc,31051.104865835445,25453.424530402874,5597.680335432571,21.991855472124833
hybrid_reward,bi_kp,25,2027,aubc,24689.802685460574,23844.717588765874,845.0850966947,3.5441187069997104
hybrid_reward,bi_kp,25,2028,aubc,26495.61225925405,12913.039373330366,13582.572885923682,105.1849413080558
hybrid_reward,bi_kp,25,2029,aubc,33090.31622221644,25871.831273878106,7218.484948338333,27.90094319928016
hybrid_reward,bi_kp,25,2025,hv_final,13437.249410821145,38591.32254341962,-25154.073132598474,-65.18064547877904
hybrid_reward,bi_kp,25,2026,hv_final,36965.60103075648,29953.252959027515,7012.348071728964,23.410973363464137
hybrid_reward,bi_kp,25,2027,hv_final,28056.593960750648,27726.415800890547,330.178159860101,1.1908432818406256
hybrid_reward,bi_kp,25,2028,hv_final,28799.57854266745,33588.345622521636,-4788.767079854188,-14.257228187634308
hybrid_reward,bi_kp,25,2029,hv_final,36767.01802468493,32247.052174715616,4519.9658499693105,14.016679185061577
hybrid_reward,bi_kp,50,2025,aubc,30250.70023540865,29599.450190265878,651.2500451427732,2.2002099395648456
hybrid_reward,bi_kp,50,2026,aubc,34539.384433736785,35456.27090379509,-916.8864700583072,-2.585964193883028
hybrid_reward,bi_kp,50,2027,aubc,25906.364408497604,31973.63907157096,-6067.274663073356,-18.975865241651558
hybrid_reward,bi_kp,50,2028,aubc,28490.691990880394,24505.779048204586,3984.912942675808,16.26111512242563
hybrid_reward,bi_kp,50,2029,aubc,33788.26416035615,28112.06107851584,5676.203081840311,20.19134444104582
hybrid_reward,bi_kp,50,2025,hv_final,36520.044364833804,33635.73885257486,2884.305512258943,8.575121613652747
hybrid_reward,bi_kp,50,2026,hv_final,37139.1230470288,38125.02247719902,-985.8994301702187,-2.585964193883017
hybrid_reward,bi_kp,50,2027,hv_final,31983.165936416797,36338.57670167064,-4355.4107652538405,-11.98563939642029
hybrid_reward,bi_kp,50,2028,hv_final,33470.948829332636,28495.091916516958,4975.856912815678,17.462154280441045
hybrid_reward,bi_kp,50,2029,hv_final,37542.51573372906,31586.585481478476,5955.930252250582,18.855885058367505
hybrid_reward,bi_kp,100,2025,aubc,26375.912708105887,23913.035087107037,2462.87762099885,10.299310029142795
hybrid_reward,bi_kp,100,2026,aubc,36003.19584744661,34082.11703707933,1921.0788103672749,5.636618195628085
hybrid_reward,bi_kp,100,2027,aubc,33764.92344563623,7031.56595877608,26733.35748686015,380.19066653985254
hybrid_reward,bi_kp,100,2028,aubc,33054.50227867011,31672.42362014472,1382.0786585253882,4.363665613661283
hybrid_reward,bi_kp,100,2029,aubc,15753.49169249577,31503.19247539771,-15749.70078290194,-49.99398329296818
hybrid_reward,bi_kp,100,2025,hv_final,29551.883393316413,36043.26221588793,-6491.378822571518,-18.00996475760207
hybrid_reward,bi_kp,100,2026,hv_final,40003.550941607355,36845.53193197765,3158.019009629701,8.570968701062242
hybrid_reward,bi_kp,100,2027,hv_final,37517.056269632165,31360.448568940577,6156.6077006915875,19.631759052034404
hybrid_reward,bi_kp,100,2028,hv_final,36727.224754077884,39628.78893708956,-2901.564183011673,-7.321859337205305
hybrid_reward,bi_kp,100,2029,hv_final,34841.445736601054,37936.85644219734,-3095.4107055962886,-8.159375857387197
hybrid_reward,bi_kp,200,2025,aubc,16042.749254853217,32295.974782924168,-16253.22552807095,-50.325855272417755
hybrid_reward,bi_kp,200,2026,aubc,18023.10944601504,32775.231024503126,-14752.121578488084,-45.00996977705278
hybrid_reward,bi_kp,200,2027,aubc,31455.638299498092,35546.728899702335,-4091.090600204243,-11.509049431095475
hybrid_reward,bi_kp,200,2028,aubc,18668.551453004176,34877.690666056,-16209.139213051822,-46.47423296527782
hybrid_reward,bi_kp,200,2029,aubc,36755.36699575912,32883.63015348728,3871.7368422718428,11.77405543183696
hybrid_reward,bi_kp,200,2025,hv_final,16931.661482694693,37231.298659151784,-20299.63717645709,-54.52304353468278
hybrid_reward,bi_kp,200,2026,hv_final,23789.178926416105,36375.041019270604,-12585.862092854499,-34.6002691411037
hybrid_reward,bi_kp,200,2027,hv_final,37673.70547047862,40515.76651551571,-2842.0610450370878,-7.014703878177175
hybrid_reward,bi_kp,200,2028,hv_final,32820.136617507604,37268.218377825826,-4448.081760318222,-11.935321713593861
hybrid_reward,bi_kp,200,2029,hv_final,39662.5756558806,35175.44315493359,4487.132500947009,12.756434883230906
